Repo,CommitHash,TimeStamp,TimeZone,Author,AuthorEmail,Domain,MergeToMaster
ThunderWeasel,b432f60872d609bf3584ada8c5a981a22d087759,1523068370,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,36fef5fcf0d1b9cd232a6899845091dd60b7f737,1523068089,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,8da953eb0339b033876f5ffdf5be295e558e45bc,1523068045,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,419c6224381c6a965ed1fa4433bec2716851e6df,1523052522,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,66cb9c44f194454f59ca40f97254c2f66517cb4f,1523052262,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,0ded5b9be3509e16c800efb6c3dc7e003ca333c6,1523051462,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,19de49bfbc984a25576045bddf1105ebec5327a6,1523051374,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,be0149519f3ae467ab7220fc306b0f6b87bc2764,1523049915,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,11e2ca804723901306f0ff55a520a7a948739bc7,1523049755,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,c278d7f9571189c5012edb346c5b3a9f64c66c98,1523049716,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,edc11b149fe83e0e2b3e46d474f3bcf9f01be8a9,1523049352,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,dea6c0eb58013812cbfb2453714f7eb19f791dcb,1523047725,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,404243fa61b01e99b3051724ffc1edfee13f50a7,1523046565,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,32379fedcd966430b246c7f99e65c3246df68a91,1523046530,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,5181eafd62b33e2723703a6065921a5593d68f7d,1523046373,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,98cf105e660520cb666d233e5abb4b5dc563a1a9,1523042196,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,6f31c29c7fa5a602521f40df5badc3bf0581cf64,1523041748,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,ba034ebb5b8bdcd0e3c1931369aa1377b44e7f62,1523040900,-0700,Leonhard Euler,euler@proofpoint.com,proofpoint.com,1
ThunderWeasel,dc02f4eb2c336cff283819cb75e3a403092fdd5f,1523040853,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,7bd8fb76d5cca855f913d6d170b5e8fbff0bfd34,1523040263,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,124fba0d949dd4633cacb4495aca6cff68f07a28,1523040176,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,f479d77e53d6d30771308b2fc469d56815301cdb,1523040050,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,b218635be4965f58525e6fbcc74aef8754516c42,1523039974,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,f5eba1ebd045b472922d93818d2cb4b94680c6ef,1523038953,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,0d3dd3c7c8aeef5f4036e4661fd26956108ba7c9,1523037765,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,c3a36dbd3b88a301ed76a6ccc5999d425c021268,1523037524,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,9bfac9352619cfc049c5851726cc4341615f397f,1523033840,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,9913c64df2f0af5dfd9230f198f69a8d5d7851ac,1523033244,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,8ce3c8b45daa53d0ff80259fb46396d05d7f224b,1523033135,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,27de53f9254034eedae1c8255b7eecdb6f289bd7,1523032853,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,20b82ab24081679a610dc3dbf72c5636aa575447,1523032674,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,9facf97edfcb4c83924853e95e9f2c730a6fc39c,1523032261,-0700,Alan Turing,turing@proofpoint.com,proofpoint.com,1
ThunderWeasel,eed1d660d4f08d96a851ae2e7c5031d139b6ee08,1523031139,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,dc2a11f3ed2019f8acee26065c08e8b6b44057f2,1523027186,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,c8bfe6055d9893719976010f33e7274f68035a88,1523027075,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,c62f7543b178e613cf97e76f6c02c6f127cfa4f5,1522970459,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,8e26d7e57eac4c641450bb0b19633aa4bb8576c4,1522969462,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,5006adb586076f1e8b939727b9b5ccef37ce9935,1522969377,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,27ab846da189271a1a221981a9a5aeba15ce5d23,1522968514,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,aaf26b4be23fdb76ea35368c65c9764fbe6a2fb9,1522968035,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,9ff3fc43d868340d9c3f7b9709543a02e8fd7b72,1522967844,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,2cd9510083f1efcd605d299b2192cae96033a8c8,1522967445,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,dceb41804f6d2c1247e8538f20c5dd9e374e7772,1522966866,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,ab9179dec689ba00d5b16babf19e42f0c2ab6cdb,1522966614,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,1931b0594c0ea4b616710344b4ebd09aed4ce0be,1522966606,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,09df3fc54f4e375fef5812214eca215630980109,1522966247,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,b94e5dd560fdd118e1442b68910b0068c5bcc617,1522966214,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,2bdda67ffb1990c99597d23fbfae68fc9bff5cc7,1522966123,-0700,Leonhard Euler,euler@proofpoint.com,proofpoint.com,1
ThunderWeasel,49b44ab9dd9cf5f0a7f0787d0fc2501dae079907,1522965977,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,bb8e3ec7cef899af13c56bb96e4ee817bfa2340d,1522965926,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,9ecbf023f8d8c2bcc38abe0a97ffcb7eaf85eb23,1522965504,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,ccf56a8478ace3833aef0479905909a5432f890d,1522965248,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,eb00aaed3c95b233f6eca820e6fc8ad1745ab75e,1522964694,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,a3f3d28d2937066df2ce5ec95b1211f0e6ea046e,1522963373,-0700,Leonhard Euler,euler@proofpoint.com,proofpoint.com,1
ThunderWeasel,962744ea922af2f22479e38610c661b28cf1b52d,1522962893,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,3880d4f0614f8aae91c7141b208432535e315c60,1522962280,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,a7a1ee6da80c2642a1c1565c7c617498b183add4,1522961203,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,7f2cea3528533f6a6589b39684bc3f719a576a64,1522961055,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,7de58686f3353ff0eb7bd1847cb34c7bfe32d88f,1522961032,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,5ef62db73b4349c0a7a1d9346342dc62da1026e7,1522959827,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,dc3e2bf2120bcf5e51d1d2915a66d513b38ae6e1,1522959258,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,976f5e93a3ea165f9f7114aa0859dff4aa11cbd9,1522957848,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,721058832352955e4ec1912a696a8b7bc985d728,1522957591,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,2645aa92645da77d5c2965279a14a34b6081618b,1522957553,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,29440cb31c3d678b1f70f3f3b7e0e058d5848c07,1522957132,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,d11ee6495d1f71c657d521f9543fee6fdbf91c8b,1522957122,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,306e0485bb994a1a4c7cc4bbae4403e91b4454b3,1522957101,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,d5107a8022526045b09540cede8b4354af251cbd,1522956890,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,e0632adfde4e4895cf92bcf230d054846edb3ca3,1522956846,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,cde9f0006cf8e059d12f640230c1535e6e56f9c2,1522956577,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,3358e354ce7ceeade5d491ea0c9fda4ba7b92c83,1522956448,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,a1613c36d035a8dba15dd031edbadfcc07580529,1522955740,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,052f31f2e87d13c8c8baa2bddaa5a41eeea7ee51,1522955722,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,02c7dfdc1a3905ce614300e7e3b700f5a35902d4,1522954495,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,1d1269adc99644468785d60dd254413c7cae8433,1522954418,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,4b7ec8263353cfc7a04cef378876dd9eff7c60df,1522954309,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,212ba26599cc463b447a46a8037acffdca632069,1522954270,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,13c663ab876cd8f4327a2ed4b4f47c774713e64d,1522954149,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,142ef80aa3b0bd32cfd62f1ce6fd10a7693a77f3,1522954107,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,acc54fe5192b200a1fc5ff6a05a97371a73ac055,1522953935,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,432a00f01ca68e0578488657e3c1b89bd7d48771,1522953878,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,659601cdfec19bb207ec217fce9166a4051462d6,1522953787,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,39845e76a2491be81733271a1843c545283f8a9b,1522953754,-0700,Alan Turing,turing@proofpoint.com,proofpoint.com,1
ThunderWeasel,93489609c6bffe9e33641fb2443b153b7bc47971,1522953692,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,31ffe71104e87e78d602a8a272383006beb26c70,1522953499,-0700,Alan Turing,turing@proofpoint.com,proofpoint.com,1
ThunderWeasel,b7312faaeeb7f83d2b5ed654b11bc11982391799,1522953323,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,3cff2dbcb02ccb0ddce3248e5a7fe2c69c3af895,1522952881,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,12feef8f196531cd4564677eefadaab11691c68a,1522952721,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,e10ab3ff3a859012c306cf41eb91d808f33c64d9,1522952564,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,22366c4dee04cbb4a0eff839535db0fc36a07927,1522952231,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,51d7316f0c88db0179e03d2121118190c0caa8ce,1522951955,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,42dcc2b6931ab9a1f41480e949352bf7662973e4,1522951948,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,77f8e41d1770ebb23d94d98cda927cdf8a1f6e35,1522950383,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,fde8528ec581c160228d7d2f202fb429a8364bd2,1522950361,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,0f4affc2ef186740439a2f803110ca381a1dd2ab,1522950214,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,ce221cfffe3ff93f3b53fb01860d53d69f746b45,1522950011,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,9698d4b06a96b859826991ba011b773692beaef5,1522949730,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,10c6a90e2e20d3e48ecccf930ababb5ea00adeb7,1522949106,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,e1cba8cbb17820403a9ffb7030cd9fccc95881c2,1522948888,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,2f9693356e990f9264f1cecb1a86022761d7a97a,1522947791,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,d223e3be0f96dc7f61abd260a0dc5ac9bbd6cd62,1522947337,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,2730d9705e44d2c15f6df88dc88552ba68d44f4c,1522946472,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,7661557f24b5f938cf14230391f744f9ea58f3d4,1522946203,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,1b8b5cb14835d048e41269cd47c9495613dae5a5,1522946123,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,cb697e4d5e9434f33583cb33f271f114825a63de,1522945782,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,ba519c40347d67d6ef89915544c75404657f528e,1522945695,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,1d57cdb3cd9fa9b315ea1ef4bf66ede88a568bc1,1522945401,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,df95d2ff308d540146c76e20a5f54a289f14e698,1522945320,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,df58eb2b9068735ed4dda07f32ddecadd6266c39,1522945306,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,5008c61a937a58f243334d9167b7ff4c40551174,1522940539,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,bbdfd2648bb032eb70e840af3ee5f27caa76f277,1522940472,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,c6e7e1d41dcfcd9cf3b28e4a9f478e31d8f90a0b,1522940163,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,f4cbb7b9399263547ddfa5a353e8e41c826ef861,1522877513,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,12701277d95bfcae5a0cde8499a1f467ea65c254,1522877122,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,6e68dc2910545c60533fb54fe3907417427ef146,1522876539,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,ec375906ce1d42c72667c170a284b3236a6bbde4,1522876496,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,654cd1b7beeb2a2650a38ccd6be12e07e3d4cf81,1522876345,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,0f83a52f8b1d83c964194a41722bca4e24ad3845,1522876079,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,ff57a73c03de640d0d195c72f732c7af5f8cf7f1,1522876027,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,c89516c133f103d8b973f79fad07f595565fde13,1522874642,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,05aa56765676b4c01cb2de379c642be51bf48014,1522874482,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,fe5f3780206d0333112ad1be8d06fef7bff7b793,1522874348,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,9edfa87312662a3ed5a75f35b2069603aab0f72a,1522874150,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,f51660b9acd6736db35095fa939ab6aaccfdf6b5,1522874102,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,bac7e1d39b46780097e61946c3436d538bc76ad2,1522874011,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,73f98cd16cfd2828aa00d74489bd21ba86e27ed2,1522873986,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,5bd74d66eec6239dfa3f45c04df71660f212f112,1522873853,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,125b031c778f02c1bf5632f6b0fb01d8cb3e12b5,1522873816,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,88d6fd0785a3d12164162b339965bbe9329a37bc,1522872774,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,8ba280f8e551727ccfb18935887c29459a7af403,1522872686,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,f29e1309262d7d9d40abe5290dc2312ae2053a75,1522872513,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,e97ce1f7be01620e83446fc3eb7e233ebc8791b6,1522872407,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,d992bb099d01574edb7e1de279b7ad7b3b9905f1,1522872137,-0700,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,1
ThunderWeasel,802f0dc108d6296927f35bdd9aa385122b7a79e7,1522872097,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,c2e30865bd4928775e8393e85e2a13dee109feee,1522866576,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,6971dce287ed7ea0a15492f60a343a1433469522,1522865782,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,4b270bb9a905636ab8fdb92846c8a29c4775d31b,1522865710,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,cb5e43218b458c7fd55d54c2c9024bf74a7f614f,1522865150,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,5e4787b34b063841dc37437af1afa70948191ff5,1522864386,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,298d1c144d5a0f12548fb35d6968aa79efcb3ef8,1522804722,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,be8d2a0652d5c4d266e27505ec7381aac17996de,1522804660,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,7e442d5608f898ce4e6bf9c269e7ce689e9b37ff,1522804399,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,23e61b9e28f4047aaf0c4f7db2dead5a223be22b,1522800622,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,e39242f3f9047fa1fa2723e5ece51a23b243e030,1522799023,-0700,Alan Turing,turing@proofpoint.com,proofpoint.com,1
ThunderWeasel,152504a0db3536692154fe601254c48b6c2d7f97,1522798788,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,8db93f7a1488bbb449c3a65ab2aab9b5498a639d,1522798751,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,3026ca7b229876cc9a86c608b96a934c87310087,1522798406,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,73c92753e8a9afd84fac72ef0ef6a3fc88ef4c06,1522798088,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,6a9750d9e96fdae8c099675875370d353b2e0bdf,1522797964,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,e5439af1d5b5d44b80a2b727e4805c10bcffe19a,1522797706,-0600,Alan Turing,turing@proofpoint.com,proofpoint.com,0
ThunderWeasel,1f1b35b89ab745ad9f31b7f748011f91af7e90a9,1522797373,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,e6e7e47b7497303088a741e7f1c3cd6f73e63280,1522795215,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,32bf0681c0be0554fe5c9c2b17d8ce68f9a0ac97,1522794546,-0600,Leonhard Euler,euler@proofpoint.com,proofpoint.com,0
ThunderWeasel,59f9e946940398d26592bee0e8a18f2f65143fd0,1522794423,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,515214b66dac6098d30daff81380ce5685f75abf,1522794348,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,df73f38a8464daf87886b81a0c0b2cb0763dd2e1,1522784790,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,33aa56422e79ac3d8d7f089f7d785aae335b0214,1522784710,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,61e2f121c2cbc6448bc7694529925da0faece375,1522784419,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,d1227a9083b2433c7d048a6b7ab3146154fe7142,1522777553,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,f9c5069fa90915f4f5794a07a05c593710c795cc,1522777486,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,be4b4d95371a203aeb35f5350a85a104bcb06ffa,1522777439,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,ecb4b7c5e885a4debe6d8ef6e16b9efb351d6ba4,1522775933,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,b1c945852afc465c8545a409ed6de0f9fa6a1e07,1522774111,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,94e12aab3079677c62af4f235808b09e80cfeee1,1522773394,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,03e392042eb850c9f22faaa49b4e7148d2106f7d,1522773210,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,c0819676bc70e4c119b2489ea5275b36d4fb98be,1522772601,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,2f4f63b2b9a93e346a97240d328150295512d6b0,1522772580,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,ae7eee9d4e65e360673d221321670ab18fb6b8aa,1522772419,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,d3b2327021f5f9a38dab939599d7339aac9d2070,1522772403,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,44e0c6052e09b7ee943d38c7e23975f392757449,1522706882,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,d8f0f171f8f2a477bc48a49d8c4311d898622ddc,1522706604,-0700,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,1
ThunderWeasel,962d1a905d8666357b530e01e7a71dbdd15ad845,1522702518,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,471099f8110a233828b0f4547cf9d024ec5403f8,1522702351,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,c89ca8428b1f92000f3b9f4b41b724b71097a17d,1522702173,-0700,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,1
ThunderWeasel,523759380ff46ab6ee072e3c88599c8411797f38,1522702010,-0600,Dennis Ritchie,ritchie@proofpoint.com,proofpoint.com,0
ThunderWeasel,85a5c93251ee327f253d7d8332db84879ee57694,1522701898,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,51782a95e08e11d7916fd69cd5b669b073355075,1522700396,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,8e8226d26ccad1689d613b96e99006a5de5f5bbf,1522700051,-0600,Edsger Dijkstra,dijkstra@proofpoint.com,proofpoint.com,0
ThunderWeasel,36b0c2abe408cac9f792a965c707c4bde6c24f01,1522698459,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
ThunderWeasel,8303235c8a1096be6492c8caa4d9703241ef4ddc,1522697995,-0600,Ada Lovelace,lovelace@proofpoint.com,proofpoint.com,0
